,CUST_NO,VISITDATE,PAGE
3555,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3556,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3557,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3558,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3559,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3560,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3561,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3562,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3563,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3564,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3565,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3566,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3567,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3568,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3569,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3570,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3571,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3572,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3573,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3574,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3575,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3576,-CMZ9VE7NJ2_ZCCQ,9453,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3577,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3578,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3579,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3580,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3581,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3582,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3583,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3584,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3585,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3586,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3587,-CMZ9VE7NJ2_ZCCQ,9453,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3588,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3589,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/joqf/pukcg/cxuugrt-pukcg
3590,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/joqf/pukcg/cxuugrt-pukcg
3591,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/joqf/pukcg/cxuugrt-pukcg
3592,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/joqf/pukcg/cxuugrt-pukcg
3593,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/joqf/pukcg/cxuugrt-pukcg
3594,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/joqf/pukcg/cxuugrt-pukcg
3595,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/joqf/pukcg/cxuugrt-pukcg
3596,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/joqf/pukcg/cxuugrt-pukcg
3597,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/joqf/pukcg/cxuugrt-pukcg
3598,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/joqf/pukcg/cxuugrt-pukcg
3599,-CMZ9VE7NJ2_ZCCQ,9453,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3600,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3601,-CMZ9VE7NJ2_ZCCQ,9454,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3602,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3603,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3604,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3605,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3606,-CMZ9VE7NJ2_ZCCQ,9454,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3607,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3608,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3609,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3610,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3611,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3612,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3613,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3614,-CMZ9VE7NJ2_ZCCQ,9448,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3615,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3616,-CMZ9VE7NJ2_ZCCQ,9448,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3617,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3618,-CMZ9VE7NJ2_ZCCQ,9454,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3619,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3620,-CMZ9VE7NJ2_ZCCQ,9453,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3621,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3622,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3623,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3624,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3625,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3626,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3627,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3628,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3629,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3630,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3631,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3632,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3633,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3634,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3635,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3636,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3637,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3638,-CMZ9VE7NJ2_ZCCQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3639,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3640,-CMZ9VE7NJ2_ZCCQ,9451,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3641,-CMZ9VE7NJ2_ZCCQ,9454,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3642,-CMZ9VE7NJ2_ZCCQ,9454,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3643,-CMZ9VE7NJ2_ZCCQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3644,-CMZ9VE7NJ2_ZCCQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3645,-CMZ9VE7NJ2_ZCCQ,9448,https://www.esunbank.com.tw/edrn/pgusordq/wgdqth/ixrf/sgduch
3646,YPF5L31BVX0MQRHO,9448,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/fgptstoug
3647,YPF5L31BVX0MQRHO,9448,https://www.esunbank.com.tw/gygrt/mgmegutgdm/judrfqdxrch/
3648,COMU3VLII6-Q1YEY,9449,https://www.esunbank.com.tw/edrn/pgusordq
3649,9Y3HY4DHURRPFFAC,9449,https://www.esunbank.com.tw/edrn/pgusordq
3650,1TE5Z5KGQL5ZO1VW,9453,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3651,1TE5Z5KGQL5ZO1VW,9453,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3652,1TE5Z5KGQL5ZO1VW,9453,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3653,1TE5Z5KGQL5ZO1VW,9453,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3654,1TE5Z5KGQL5ZO1VW,9453,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3655,1TE5Z5KGQL5ZO1VW,9453,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3656,1TE5Z5KGQL5ZO1VW,9453,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3657,1TE5Z5KGQL5ZO1VW,9453,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3658,6K8G5_ZQ2IQNRDP8,9450,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shopkrio
3659,H1OETAVG06SH5EGS,9449,https://www.esunbank.com.tw/edrn/pgusordq
3660,NQAOIP22HRWJ7URY,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3661,NQAOIP22HRWJ7URY,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3662,NQAOIP22HRWJ7URY,9454,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3663,NQAOIP22HRWJ7URY,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3664,NQAOIP22HRWJ7URY,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3665,NQAOIP22HRWJ7URY,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3666,NQAOIP22HRWJ7URY,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3667,NQAOIP22HRWJ7URY,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3668,NQAOIP22HRWJ7URY,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3669,NQAOIP22HRWJ7URY,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3670,NQAOIP22HRWJ7URY,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3671,NQAOIP22HRWJ7URY,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3672,NQAOIP22HRWJ7URY,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3673,NQAOIP22HRWJ7URY,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3674,NQAOIP22HRWJ7URY,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3675,NQAOIP22HRWJ7URY,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3676,NQAOIP22HRWJ7URY,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3677,NQAOIP22HRWJ7URY,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3678,NQAOIP22HRWJ7URY,9449,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf
3679,NQAOIP22HRWJ7URY,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
3680,NQAOIP22HRWJ7URY,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
3681,2H7TIUPF750NHDHM,9453,https://www.esunbank.com.tw/edrn/pgusordq
3682,2H7TIUPF750NHDHM,9453,https://www.esunbank.com.tw/gygrt/iougz/g-skjrdtxug/
3683,WO6G92CEF-FCOHGM,9451,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
3684,X2P6CFBPHDYLUSDY,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3685,X2P6CFBPHDYLUSDY,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3686,X2P6CFBPHDYLUSDY,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3687,8ZPKD7KHYZ6DMOA0,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3688,8ZPKD7KHYZ6DMOA0,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3689,8ZPKD7KHYZ6DMOA0,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3690,8ZPKD7KHYZ6DMOA0,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3691,8ZPKD7KHYZ6DMOA0,9453,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3692,8ZPKD7KHYZ6DMOA0,9453,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3693,8ZPKD7KHYZ6DMOA0,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3694,8ZPKD7KHYZ6DMOA0,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3695,YZA_MSWA2KGVK29U,9448,https://www.esunbank.com.tw/edrn/pgusordq
3696,8YS1EB3Y-9FLC8KG,9448,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/tooqs/ekqqkrj/pda-ekqqs
3697,YBUDN5CG418ZWKJG,9453,https://www.esunbank.com.tw/edrn/deoxt/ids/fkjktdq/rgtedrn
3698,NDQXAZPCIYKHA9CC,9450,https://www.esunbank.com.tw/edrn/pgusordq
3699,NDQXAZPCIYKHA9CC,9449,https://www.esunbank.com.tw/edrn/pgusordq
3700,NDQXAZPCIYKHA9CC,9448,https://www.esunbank.com.tw/edrn/pgusordq
3701,YWANOSI1R8J7VJ8I,9449,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/tudygq/
3702,TLLC7KNXNMZOXDPK,9453,https://www.esunbank.com.tw/edrn/pgusordq/qodr/tooqs/krio/qodr-cdqcxqdtkor
3703,TLLC7KNXNMZOXDPK,9453,https://www.esunbank.com.tw/edrn/pgusordq/qodr/tooqs/dppqa/pgusordq-cugfkt-qodr
3704,TLLC7KNXNMZOXDPK,9453,https://www.esunbank.com.tw/edrn/pgusordq/qodr
3705,TLLC7KNXNMZOXDPK,9453,https://www.esunbank.com.tw/edrn/pgusordq/qodr/pgusordq
3706,TLLC7KNXNMZOXDPK,9453,https://www.esunbank.com.tw/edrn/pgusordq/qodr/pgusordq
3707,TLLC7KNXNMZOXDPK,9453,http://www.esunbank.com.tw/gygrt/qodr/fc/pgusordq/
3708,TLLC7KNXNMZOXDPK,9453,https://www.esunbank.com.tw/s/pgusordqqodr/
3709,TLLC7KNXNMZOXDPK,9453,https://www.esunbank.com.tw/s/pgusordqqodr/
3710,4GBZ2IJUFOK7FSOE,9452,https://www.esunbank.com.tw/edrn/pgusordq
3711,4GBZ2IJUFOK7FSOE,9452,https://www.esunbank.com.tw/edrn/pgusordq
3712,4GBZ2IJUFOK7FSOE,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf
3713,4GBZ2IJUFOK7FSOE,9452,https://www.esunbank.com.tw/edrn/fkjktdq/orqkrg-sguykcg/dppqa
3714,4GBZ2IJUFOK7FSOE,9452,https://www.esunbank.com.tw/edrn/pgusordq/gygrt/puomotkor
3715,4GBZ2IJUFOK7FSOE,9453,https://www.esunbank.com.tw/edrn/pgusordq/gygrt/puomotkor
3716,4GBZ2IJUFOK7FSOE,9452,https://www.esunbank.com.tw/gygrt/mgmegutgdm/judrfqdxrch/
3717,W3LKZ2CG46IRYUEW,9454,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3718,W3LKZ2CG46IRYUEW,9454,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3719,W3LKZ2CG46IRYUEW,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
3720,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/pgusordq
3721,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/pgusordq
3722,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/pgusordq
3723,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3724,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3725,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3726,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3727,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3728,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/deoxt/qocdtkors/iougkjr-cxuugrca-dtm
3729,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/pgusordq/qodr/tooqs/krio/qodr-cdqcxqdtkor
3730,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/pgusordq/qodr/tooqs/krio/qodr-cdqcxqdtkor
3731,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/cxuugrca-corygutgu
3732,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/cxuugrca-corygutgu
3733,_NA41RSANH4YIANO,9449,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
3734,ME5L17FYFDAKBES4,9449,https://www.esunbank.com.tw/edrn/pgusordq
3735,ME5L17FYFDAKBES4,9450,https://www.esunbank.com.tw/edrn/pgusordq
3736,ME5L17FYFDAKBES4,9450,https://www.esunbank.com.tw/edrn/pgusordq
3737,ME5L17FYFDAKBES4,9450,https://www.esunbank.com.tw/edrn/pgusordq
3738,ME5L17FYFDAKBES4,9448,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/tudygq/
3739,ME5L17FYFDAKBES4,9451,https://www.esunbank.com.tw/edrn/pgusordq
3740,ME5L17FYFDAKBES4,9452,https://www.esunbank.com.tw/edrn/pgusordq
3741,ME5L17FYFDAKBES4,9451,https://www.esunbank.com.tw/edrn/deoxt/qocdtkors/eudrch
3742,LLOOSUZH5UDIJW9Q,9451,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
3743,3O_DSIZJO35FKLYI,9451,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
3744,6F3D8PJLNJL7VG1Y,9448,https://www.esunbank.com.tw/edrn/pgusordq
3745,6F3D8PJLNJL7VG1Y,9448,https://www.esunbank.com.tw/edrn/pgusordq
3746,6F3D8PJLNJL7VG1Y,9448,https://www.esunbank.com.tw/edrn/pgusordq
3747,6F3D8PJLNJL7VG1Y,9448,https://www.esunbank.com.tw/edrn/pgusordq
3748,6F3D8PJLNJL7VG1Y,9448,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf
3749,JFLT_EBVLWB5PWDO,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
3750,JFLT_EBVLWB5PWDO,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
3751,JFLT_EBVLWB5PWDO,9449,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/puomotkor/
3752,Y18N2JXEVYSWCKWA,9453,https://www.esunbank.com.tw/edrn/pgusordq
3753,HP7GA6G6EMETBILI,9451,https://www.esunbank.com.tw/edrn/pgusordq
3754,HP7GA6G6EMETBILI,9451,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf
